,Title,Date,Link to event
1775,Building Ethical Partnerships for Indigenous-led Conservation,"Tue, Nov 8, 2022 1:00 PM EST (-05:00)",https://www.eventbrite.ca/e/building-ethical-partnerships-for-indigenous-led-conservation-tickets-449507829017?aff=ebdssbonlinesearch
1776,AG Healey's Fall Rights and Resources Trainings,"Wed, Nov 16, 2022 10:30 AM EST (-05:00)",https://www.eventbrite.com/e/ag-healeys-fall-rights-and-resources-trainings-tickets-399131662547?aff=ebdssbonlinesearch
1777,Indigenous Foods Class series - Squash and Maple Syrup,"Tue, Nov 29, 2022 6:00 PM CST (-06:00)",https://www.eventbrite.com/e/indigenous-foods-class-series-squash-and-maple-syrup-tickets-400853612947?aff=ebdssbonlinesearch
1778,The Salvador Dalí Theatre-Museum,"Tue, Nov 29, 2022 2:00 PM EST (-05:00)",https://www.eventbrite.com/e/the-salvador-dali-theatre-museum-tickets-460187131097?aff=ebdssbonlinesearch
1779,Lorina Bulwer - Inconvenient Woman (Online Event),"Wed, Nov 16, 2022 1:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/lorina-bulwer-inconvenient-woman-online-event-tickets-432598021327?aff=ebdssbonlinesearch
1780,FREE Virtual Cooking Class: Onion Jam Burger Sliders,"Tue, Nov 29, 2022 4:00 PM PST (-08:00)",https://www.eventbrite.com/e/free-virtual-cooking-class-onion-jam-burger-sliders-tickets-456485469327?aff=ebdssbonlinesearch
1781,Write Something!,"Thu, Nov 10, 2022 12:00 PM EST (-05:00)",https://www.eventbrite.com/e/write-something-tickets-439181853747?aff=ebdssbonlinesearch
1782,Hacks to Help Women Maximize Income and Minimize Expenses,"Wed, Nov 9, 2022 12:00 PM MST (-07:00)",https://www.eventbrite.com/e/hacks-to-help-women-maximize-income-and-minimize-expenses-tickets-384250342117?aff=ebdssbonlinesearch
1783,EFT Tapping | Tap Into Your Magic,"Sun, Nov 13, 2022 7:00 PM GMT (+00:00) + 5 more events",https://www.eventbrite.com/e/eft-tapping-tap-into-your-magic-tickets-417838083957?aff=ebdssbonlinesearch
1784,China’s Next Act: How Sustainability and Technology are Reshaping China,"Tue, Nov 15, 2022 12:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/chinas-next-act-how-sustainability-and-technology-are-reshaping-china-tickets-405153885177?aff=ebdssbonlinesearch
1785,Dr Kirsty Squires: The Capuchin Catacombs in Palermo,"Tue, Dec 6, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/dr-kirsty-squires-the-capuchin-catacombs-in-palermo-tickets-409198292107?aff=ebdssbonlinesearch
1786,The New UK Regime for Goods: Economic Operators and Routes to Conformity,"Wed, Nov 23, 2022 3:00 PM GMT (+00:00) + 1 more event",https://www.eventbrite.co.uk/e/the-new-uk-regime-for-goods-economic-operators-and-routes-to-conformity-tickets-408860933057?aff=ebdssbonlinesearch
1787,"Book Talk on ""The Equality Machine"" with Orly Lobel","Tue, Nov 8, 2022 12:00 PM EST (-05:00)",https://www.eventbrite.com/e/book-talk-on-the-equality-machine-with-orly-lobel-tickets-418028302907?aff=ebdssbonlinesearch
1788,Hydrogen Economy,"Wed, Nov 16, 2022 12:00 PM MST (-07:00)",https://www.eventbrite.ca/e/hydrogen-economy-tickets-451756153817?aff=ebdssbonlinesearch
1789,Los Angeles Veterans Collaborative,"Wed, Nov 9, 2022 9:00 AM PST (-08:00) + 1 more event",https://www.eventbrite.com/e/los-angeles-veterans-collaborative-tickets-161028898771?aff=ebdssbonlinesearch
1790,Indigenous Knowledge Speakers Series,"Tue, Nov 8, 2022 12:00 PM EST (-05:00) + 1 more event",https://www.eventbrite.ca/e/indigenous-knowledge-speakers-series-tickets-417530634367?aff=ebdssbonlinesearch
1791,GivEnergy online installer training,"Tue, Nov 29, 2022 10:00 AM GMT (+00:00) + 6 more events",https://www.eventbrite.co.uk/e/givenergy-online-installer-training-tickets-129442918253?aff=ebdssbonlinesearch
1792,Logistics+Tech Summit 2022,"Tue, Nov 15, 2022 10:30 AM EST (-05:00)",https://www.eventbrite.com/e/logisticstech-summit-2022-tickets-446150808077?aff=ebdssbonlinesearch
1793,Using Essential Oils in Herbal & Aromatic Medicine,"Tue, Nov 15, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/using-essential-oils-in-herbal-aromatic-medicine-tickets-399625950977?aff=ebdssbonlinesearch
1794,ADHD Self Development Programme for Adults: ADHD & Myths,"Mon, Nov 14, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.ie/e/adhd-self-development-programme-for-adults-adhd-myths-tickets-445122472297?aff=ebdssbonlinesearch
1795,Entrepreneurs & Business Virtual Lunch Networking,"Wed, Nov 9, 2022 12:00 PM PST (-08:00)",https://www.eventbrite.com/e/entrepreneurs-business-virtual-lunch-networking-tickets-443038218237?aff=ebdssbonlinesearch
1796,Pediatric Airway Management,"Wed, Nov 9, 2022 5:00 PM PST (-08:00)",https://www.eventbrite.com/e/pediatric-airway-management-registration-433731531687?aff=ebdssbonlinesearch
1797,[Q4] Engineering Design System Forum,"Tue, Nov 8, 2022 1:00 PM PST (-08:00)",https://www.eventbrite.com/e/q4-engineering-design-system-forum-tickets-358410253717?aff=ebdssbonlinesearch
1798,Dementia: An Introduction,"Fri, Nov 11, 2022 4:45 PM AEDT (+11:00)",https://www.eventbrite.com.au/e/dementia-an-introduction-tickets-439403978127?aff=ebdssbonlinesearch
1799,Hair Cutting with Jackie Chan and OLAPLEX - CEU Eligible,"Mon, Nov 7, 2022 11:00 AM CST (-06:00)",https://www.eventbrite.com/e/hair-cutting-with-jackie-chan-and-olaplex-ceu-eligible-tickets-434087656867?aff=ebdssbonlinesearch
1800,Black Ivy League Alumni-Alumnae Panel Discussion,"Fri, Nov 11, 2022 3:00 PM EST (-05:00) + 1 more event",https://www.eventbrite.com/e/black-ivy-league-alumni-alumnae-panel-discussion-tickets-132140901995?aff=ebdssbonlinesearch
1801,Business Plan Writing Workshop,"Wed, Nov 23, 2022 6:00 PM EST (-05:00)",https://www.eventbrite.com/e/business-plan-writing-workshop-tickets-232324287197?aff=ebdssbonlinesearch
1802,VIRTUAL November: Better for You Baking,"Wed, Nov 9, 2022 10:00 AM EST (-05:00) + 3 more events",https://www.eventbrite.com/e/virtual-november-better-for-you-baking-tickets-435787120007?aff=ebdssbonlinesearch
1803,Join Us in Reimagining Job Quality Measurement,"Tue, Nov 8, 2022 12:00 PM EST (-05:00)",https://www.eventbrite.com/e/join-us-in-reimagining-job-quality-measurement-tickets-416788604937?aff=ebdssbonlinesearch
1804,Nursing Times Careers onLine 2022 - virtual event,"Sat, Dec 10, 2022 12:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/nursing-times-careers-online-2022-virtual-event-registration-411875830697?aff=ebdssbonlinesearch
1805,"Asking for help - what are the barriers, and how can we overcome them?","Mon, Nov 7, 2022 12:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/asking-for-help-what-are-the-barriers-and-how-can-we-overcome-them-tickets-365466489107?aff=ebdssbonlinesearch
1806,Patellofemoral Instability,"Wed, Nov 9, 2022 6:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/patellofemoral-instability-tickets-430831938927?aff=ebdssbonlinesearch
1807,CISA Active Shooter Preparedness Webinar - Region 1 - CT/MA/ME/NH/RI/VT,"Wed, Nov 16, 2022 1:00 PM EST (-05:00)",https://www.eventbrite.com/e/cisa-active-shooter-preparedness-webinar-region-1-ctmamenhrivt-registration-422684098517?aff=ebdssbonlinesearch
1808,TANTRA YOGA AND ITS IMPACT ON YOUR MENTAL HEALTH,"Wed, Nov 23, 2022 9:30 AM EST (-05:00) + 67 more events",https://www.eventbrite.com/e/tantra-yoga-and-its-impact-on-your-mental-health-tickets-413270281537?aff=ebdssbonlinesearch
1809,The Calligraphy and Typography of Louise E. Jefferson,"Tue, Nov 15, 2022 12:00 PM PST (-08:00)",https://www.eventbrite.com/e/the-calligraphy-and-typography-of-louise-e-jefferson-tickets-419089065677?aff=ebdssbonlinesearch
1810,Sophie Leguil | More Than Weeds,"Mon, Nov 21, 2022 6:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/sophie-leguil-more-than-weeds-tickets-414299861037?aff=ebdssbonlinesearch
1811,Part 1: Understanding You Free Online Evening Workshops,"Fri, Nov 11, 2022 7:00 PM GMT (+00:00) + 4 more events",https://www.eventbrite.co.uk/e/part-1-understanding-you-free-online-evening-workshops-tickets-425670039547?aff=ebdssbonlinesearch
1812,Virtual Information Session for Estate Tax Legal Specialist positions,"Mon, Nov 7, 2022 3:00 PM EST (-05:00)",https://www.eventbrite.com/e/virtual-information-session-for-estate-tax-legal-specialist-positions-tickets-453029151387?aff=ebdssbonlinesearch
1813,Physicians Financial Wellness Conference 2022,"Sat, Nov 26, 2022 10:00 AM EST (-05:00)",https://www.eventbrite.ca/e/physicians-financial-wellness-conference-2022-tickets-382280389937?aff=ebdssbonlinesearch
1814,Free Child Custody Clinic,"Tue, Nov 8, 2022 2:30 PM EST (-05:00)",https://www.eventbrite.com/e/free-child-custody-clinic-registration-440491892107?aff=ebdssbonlinesearch
1815,The Stuart Summit: Online History Festival,"Fri, Nov 18, 2022 8:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/the-stuart-summit-online-history-festival-tickets-438955366317?aff=ebdssbonlinesearch
1816,"The Holidays and Dementia, What You Should Know!","Tue, Nov 8, 2022 2:00 PM CST (-06:00)",https://www.eventbrite.com/e/the-holidays-and-dementia-what-you-should-know-tickets-440463507207?aff=ebdssbonlinesearch
1817,The London History Festival 2022 - RECORDINGS,"Mon, Nov 14, 2022 6:30 PM GMT (+00:00) + 9 more events",https://www.eventbrite.co.uk/e/the-london-history-festival-2022-recordings-tickets-441503407577?aff=ebdssbonlinesearch
1818,Home Grown Lecture Series 2022,"Thu, Dec 1, 2022 10:00 AM CST (-06:00)",https://www.eventbrite.com/e/home-grown-lecture-series-2022-tickets-221010808277?aff=ebdssbonlinesearch
1819,The Anti-Racist School,"Tue, Nov 15, 2022 3:45 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/the-anti-racist-school-tickets-314601470467?aff=ebdssbonlinesearch
1820,Difficult Conversations & How to Navigate Them During the Holidays,"Thu, Nov 10, 2022 5:00 PM MST (-07:00)",https://www.eventbrite.com/e/difficult-conversations-how-to-navigate-them-during-the-holidays-registration-433257383497?aff=ebdssbonlinesearch
1821,In Our Own Voice: African American Art,"Mon, Nov 7, 2022 6:30 PM EST (-05:00)",https://www.eventbrite.com/e/in-our-own-voice-african-american-art-tickets-399604717467?aff=ebdssbonlinesearch
1822,The Living Room Comedy Show VIRTUAL Straight to your Living Room!,"Fri, Nov 11, 2022 8:00 PM EST (-05:00) + 4 more events",https://www.eventbrite.com/e/the-living-room-comedy-show-virtual-straight-to-your-living-room-tickets-104675880376?aff=ebdssbonlinesearch
1823,Fairy Tales - Professor Ronald Hutton - Zoom Lecture,"Tue, Nov 22, 2022 7:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/fairy-tales-professor-ronald-hutton-zoom-lecture-tickets-181316351087?aff=ebdssbonlinesearch
1824,An Autumn Science Lecture with Dr Mark Spencer,"Thu, Dec 1, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.com/e/an-autumn-science-lecture-with-dr-mark-spencer-tickets-415972985397?aff=ebdssbonlinesearch
1825,Advanced Airway,"Wed, Nov 9, 2022 9:00 AM PST (-08:00)",https://www.eventbrite.com/e/advanced-airway-registration-428205643607?aff=ebdssbonlinesearch
1826,[Startups] | StartupBrite  Pitch To Angel Investors,"Thu, Nov 10, 2022 5:30 PM PST (-08:00) + 6 more events",https://www.eventbrite.com/e/startups-startupbrite-pitch-to-angel-investors-tickets-239758111967?aff=ebdssbonlinesearch
1827,Online Black History Course For Adults - Module 1,"Sat, Nov 12, 2022 5:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/online-black-history-course-for-adults-module-1-tickets-446227788327?aff=ebdssbonlinesearch
1828,Webinar: Views from Capitol Hill,"Wed, Nov 16, 2022 3:00 PM EST (-05:00)",https://www.eventbrite.com/e/webinar-views-from-capitol-hill-tickets-430918588097?aff=ebdssbonlinesearch
1829,Stockholm Entrepreneurs Day 2022 | Accelerating Social Impact,"Wed, Nov 9, 2022 9:30 AM CET (+01:00)",https://www.eventbrite.se/e/stockholm-entrepreneurs-day-2022-accelerating-social-impact-tickets-440812491027?aff=ebdssbonlinesearch
1830,Eileen Myles,"Tue, Nov 29, 2022 6:00 PM PST (-08:00)",https://www.eventbrite.com/e/eileen-myles-tickets-386550632347?aff=ebdssbonlinesearch
1831,Social media for your small business: Webinar,"Mon, Nov 7, 2022 2:00 PM GMT (+00:00) + 1 more event",https://www.eventbrite.co.uk/e/social-media-for-your-small-business-webinar-tickets-114507675540?aff=ebdssbonlinesearch
1832,Virtual Information Session about Administrative Associate positions,"Mon, Dec 5, 2022 3:00 PM EST (-05:00)",https://www.eventbrite.com/e/virtual-information-session-about-administrative-associate-positions-tickets-452988008327?aff=ebdssbonlinesearch
1833,Trusting the Creative Process with Lucia Vinti,"Tue, Nov 8, 2022 6:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/trusting-the-creative-process-with-lucia-vinti-tickets-425039603897?aff=ebdssbonlinesearch
1834,Positive Tipping Points in Practice: Climate-Positive Business,"Wed, Nov 16, 2022 4:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/positive-tipping-points-in-practice-climate-positive-business-tickets-414609978607?aff=ebdssbonlinesearch
1835,Social media: Connecting us or creating distance?,"Tue, Nov 15, 2022 12:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/social-media-connecting-us-or-creating-distance-tickets-360297478457?aff=ebdssbonlinesearch
1836,Supporting Communication Challenges in Autism Spectrum Disorder,"Tue, Nov 22, 2022 6:30 PM EST (-05:00)",https://www.eventbrite.ca/e/supporting-communication-challenges-in-autism-spectrum-disorder-registration-388113527007?aff=ebdssbonlinesearch
1837,Understanding & Supporting Trans Children & Young People,"Wed, Nov 9, 2022 2:30 PM GMT (+00:00) + 1 more event",https://www.eventbrite.co.uk/e/understanding-supporting-trans-children-young-people-tickets-429174551637?aff=ebdssbonlinesearch
1838,Application Season 2022,"Tue, Nov 8, 2022 6:30 PM GMT (+00:00)",https://www.eventbrite.com/e/application-season-2022-tickets-448637225017?aff=ebdssbonlinesearch
1839,2022 Student Success Conference: Equity and Student Success,"Wed, Nov 9, 2022 9:00 AM MST (-07:00)",https://www.eventbrite.com/e/2022-student-success-conference-equity-and-student-success-tickets-367881432267?aff=ebdssbonlinesearch
1840,"PHOTOGRAPHY TALK: The secret world of Toys, with Shelly Corbett","Wed, Nov 16, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/photography-talk-the-secret-world-of-toys-with-shelly-corbett-tickets-378075593277?aff=ebdssbonlinesearch
1841,UC GIS Week 2022,"Tue, Nov 15, 2022 11:00 AM PST (-08:00)",https://www.eventbrite.com/e/uc-gis-week-2022-tickets-405433260797?aff=ebdssbonlinesearch
1842,Embodying Antiracist Allyship: A Workshop for Non-Black Allies,"Sun, Nov 13, 2022 4:00 PM EST (-05:00) + 22 more events",https://www.eventbrite.com/e/embodying-antiracist-allyship-a-workshop-for-non-black-allies-tickets-308940889517?aff=ebdssbonlinesearch
1843,Creating a Low-Stress Environment and Minimizing Crises [Free Webinar],"Thu, Dec 15, 2022 12:00 PM CST (-06:00)",https://www.eventbrite.com/e/creating-a-low-stress-environment-and-minimizing-crises-free-webinar-tickets-449481580507?aff=ebdssbonlinesearch
1844,Government and Corporate Procurement for Black Owned Businesses,"Wed, Nov 23, 2022 9:30 AM PST (-08:00) + 10 more events",https://www.eventbrite.com/e/government-and-corporate-procurement-for-black-owned-businesses-tickets-270046615697?aff=ebdssbonlinesearch
1845,Build Black Wealth 2022,"Wed, Nov 9, 2022 6:00 PM EST (-05:00) + 1 more event",https://www.eventbrite.com/e/build-black-wealth-2022-tickets-162413664643?aff=ebdssbonlinesearch
1846,International Short Film Week,"Wed, Nov 23, 2022 11:00 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/international-short-film-week-tickets-439125996677?aff=ebdssbonlinesearch
1847,Perfect Pollinators,"Thu, Nov 17, 2022 6:00 PM AEDT (+11:00)",https://www.eventbrite.com.au/e/perfect-pollinators-tickets-399875587647?aff=ebdssbonlinesearch
1848,Online - Roman Britain's Pirate King,"Wed, Nov 23, 2022 6:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/online-roman-britains-pirate-king-tickets-410399464847?aff=ebdssbonlinesearch
1849,SheJumps Alpine Development School 2022,"Thu, Nov 17, 2022 5:30 PM PST (-08:00)",https://www.eventbrite.com/e/shejumps-alpine-development-school-2022-tickets-443394985337?aff=ebdssbonlinesearch
1850,How to Support Your Loved One with a Mental Health Condition,"Thu, Nov 10, 2022 5:00 PM PST (-08:00)",https://www.eventbrite.com/e/how-to-support-your-loved-one-with-a-mental-health-condition-tickets-439215975807?aff=ebdssbonlinesearch
1851,"Appleton Book Club: ""The Lady in Gold""","Tue, Nov 8, 2022 7:00 PM EST (-05:00)",https://www.eventbrite.com/e/appleton-book-club-the-lady-in-gold-tickets-400175655157?aff=ebdssbonlinesearch
1852,"[Webinar]Ray.io,PyTorch,TensorFlow,Kubernetes,GPU,Spark,SageMaker,Kubeflow","Mon, Nov 21, 2022 9:00 AM PST (-08:00) + 1 more event",https://www.eventbrite.com/e/webinarrayiopytorchtensorflowkubernetesgpusparksagemakerkubeflow-tickets-45852865154?aff=ebdssbonlinesearch
1853,Creating Accessible Workplaces,"Tue, Nov 8, 2022 10:00 AM EST (-05:00)",https://www.eventbrite.com/e/creating-accessible-workplaces-tickets-348186464087?aff=ebdssbonlinesearch
1854,The CCL December Climate Conference,"Fri, Dec 2, 2022 7:00 PM EST (-05:00)",https://www.eventbrite.com/e/the-ccl-december-climate-conference-registration-433555013717?aff=ebdssbonlinesearch
1855,"From Incarceration to Land-Based Learning: Kijibashik, KEEP2 & Akiikaa","Thu, Nov 10, 2022 12:00 PM PST (-08:00)",https://www.eventbrite.ca/e/from-incarceration-to-land-based-learning-kijibashik-keep2-akiikaa-registration-435781192277?aff=ebdssbonlinesearch
1856,The popular politics of 21st century food and fuel riots,"Fri, Nov 11, 2022 4:00 PM GMT (+00:00)",https://www.eventbrite.com/e/the-popular-politics-of-21st-century-food-and-fuel-riots-tickets-419099286247?aff=ebdssbonlinesearch
1857,The Real Cost of Grant Funding,"Wed, Nov 9, 2022 11:00 AM PST (-08:00)",https://www.eventbrite.com/e/the-real-cost-of-grant-funding-tickets-432180131407?aff=ebdssbonlinesearch
1858,Palliative Care & End Of Life Care Support In The,"Wed, Nov 16, 2022 1:00 PM GMT (+00:00)",https://www.eventbrite.com/e/palliative-care-end-of-life-care-support-in-the-tickets-434198388067?aff=ebdssbonlinesearch
1859,"Tabyana Ali & Nicholas Chavez- LIVE on the Zoom Stage-Sunday, November 20!","Sun, Nov 20, 2022 7:00 PM EST (-05:00)",https://www.eventbrite.com/e/tabyana-ali-nicholas-chavez-live-on-the-zoom-stage-sunday-november-20-tickets-406338247637?aff=ebdssbonlinesearch
1860,Part 2- Where Did Your Ancestor Live? Researching and Platting Land in PA,"Thu, Nov 17, 2022 7:00 PM EST (-05:00)",https://www.eventbrite.com/e/part-2-where-did-your-ancestor-live-researching-and-platting-land-in-pa-tickets-420501450157?aff=ebdssbonlinesearch
1861,Dyslexia Awareness,"Mon, Nov 7, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/dyslexia-awareness-tickets-381695169527?aff=ebdssbonlinesearch
1862,November WomenRISE In Person & Virtual,"Tue, Nov 8, 2022 7:30 AM CST (-06:00)",https://www.eventbrite.com/e/november-womenrise-in-person-virtual-tickets-427254839727?aff=ebdssbonlinesearch
